Image Name,Predicted Class
101_187+6.jpg,0
174_190+76.jpg,1
376_414+63.jpg,1
097_187+6.jpg,2
082_187+6-ball.jpg,0
063_068+57.jpg,1
013_106+8.jpg,2
006_020+32.jpg,2
064_106+8.jpg,2
188_194+83.jpg,1
028_042+10.jpg,1
167_SV-P+49.jpg,0
231_187+6.jpg,1
171_175+7.jpg,1
125_101+22.jpg,0
077_100+5.jpg,2
019_175+7.jpg,2
025_187+6.jpg,2
056_187+6.jpg,0
036_066+23.jpg,2
032_066+30.jpg,2
022_022+26.jpg,1
062_062+31.jpg,1
005_066+30.jpg,2
029_102+14.jpg,2
045_086+94.jpg,2
006_100+5.jpg,2
024_064+9.jpg,2
085_SV-P+49.jpg,1
059_073+42.jpg,2
213_SV-P+49.jpg,1
012_102+14.jpg,0
074_165+37.jpg,2
LIG+84.jpg,1
029_063+2.jpg,2
016_021+53.jpg,1
093_190+28.jpg,2
134_108+34.jpg,0
131_102+14.jpg,0
346_190+28.jpg,0
077_098+1.jpg,2
081_071+24.jpg,0
039_190+28.jpg,2
208_SV-P+49.jpg,0
060_100+5.jpg,2
035_073+42.jpg,2
010_063+2.jpg,2
099_106+8.jpg,1
117_106+8.jpg,0
094_187+6.jpg,2
FIG+26.jpg,1
001_187+6.jpg,2
033_071+39.jpg,2
017_101+22.jpg,2
222_SV-P+49.jpg,2
187_187+6.jpg,1
118_187+6-ball.jpg,0
320_190+28.jpg,0
199_190+28.jpg,2
022_066+29.jpg,0
056_100+5.jpg,2
008_018+16.jpg,1
002_100+5.jpg,2
053_101+22.jpg,2
123_106+8.jpg,2
034_066+29.jpg,2
065_108+34.jpg,0
114_139+36.jpg,1
080_102+14.jpg,2
066_190+28.jpg,2
011_063+2.jpg,2
GRA+35.jpg,1
139_165+37.jpg,2
064_078+45.jpg,2
183_190+28.jpg,1
099_139+36.jpg,2
338_190+28.jpg,0
095_187+6-ball.jpg,2
118_102+14.jpg,2
021_078+45.jpg,2
317_190+28.jpg,2
041_073+42.jpg,2
092_SV-P+49.jpg,1
029_187+6.jpg,2
064_086+94.jpg,2
098_098+1.jpg,1
047_106+8.jpg,2
188_190+28.jpg,1
207_165+37.jpg,1
069_066+23.jpg,0
007_063+2.jpg,2
044_139+36.jpg,2
039_106+8.jpg,2
042_063+2.jpg,2
207_190+28.jpg,2
226_SV-P+49.jpg,0
015_022+20.jpg,1
025_098+1.jpg,2
034_071+24.jpg,2
071_064+9.jpg,0
037_073+42.jpg,2
014_078+44.jpg,0
LIG+19.jpg,1
023_101+22.jpg,2
070_101+22.jpg,2
005_021+41.jpg,2
020_021+53.jpg,1
052_071+24.jpg,0
082_175+7.jpg,2
018_030+66.jpg,1
063_078+45.jpg,2
015_042+10.jpg,1
159_187+6.jpg,1
066_100+5.jpg,2
056_108+34.jpg,2
091_071+25.jpg,0
103_101+22.jpg,2
020_101+22.jpg,2
069_100+5.jpg,0
055_098+1.jpg,0
199_165+37.jpg,1
041_190+28.jpg,2
DAR+43.jpg,1
031_187+6.jpg,2
003_175+7.jpg,2
024_066+23.jpg,2
006_106+8.jpg,2
110_175+7.jpg,2
076_100+5.jpg,2
132_108+34.jpg,0
013_190+28.jpg,2
062_SV-P+49.jpg,2
048_066+30.jpg,2
028_139+36.jpg,2
065_139+36.jpg,2
082_100+5.jpg,2
031_071+25.jpg,2
017_038+35.jpg,1
015_086+94.jpg,2
183_187+6.jpg,1
025_100+5.jpg,2
055_071+25.jpg,2
280_190+28.jpg,2
224_187+6.jpg,2
046_066+13.jpg,2
038_190+28.jpg,2
031_066+13.jpg,2
022_175+7.jpg,0
169_190+28.jpg,1
080_108+34.jpg,2
026_071+24.jpg,2
005_064+21.jpg,2
048_165+37.jpg,2
048_066+13.jpg,2
073_086+94.jpg,2
060_078+45.jpg,2
025_190+28.jpg,2
066_063+2.jpg,0
046_064+9.jpg,2
016_021+46.jpg,1
106_190+28.jpg,2
026_066+13.jpg,2
088_165+37.jpg,2
087_062+31.jpg,2
057_071+25.jpg,2
007_100+5.jpg,2
097_071+25.jpg,0
007_064+9.jpg,2
029_108+34.jpg,2
018_064+21.jpg,2
027_073+42.jpg,2
016_020+33.jpg,1
036_175+7.jpg,2
050_078+45.jpg,2
116_139+36.jpg,1
015_022+18.jpg,1
061_071+39.jpg,2
105_139+36.jpg,2
020_022+20.jpg,1
008_071+24.jpg,2
085_064+9.jpg,0
071_187+6-ball.jpg,0
067_063+2.jpg,2
025_078+44.jpg,2
092_098+1.jpg,1
090_064+21.jpg,0
094_108+34.jpg,2
030_086+95.jpg,2
077_078+45.jpg,1
152_SV-P+49.jpg,2
044_190+28.jpg,2
012_187+6.jpg,2
019_024+56.jpg,1
020_020+58.jpg,1
093_101+22.jpg,1
212_SV-P+49.jpg,1
145_157+79.jpg,1
028_030+50.jpg,1
046_165+37.jpg,2
GRA+36.jpg,1
140_157+79.jpg,1
022_022+20.jpg,1
017_022+18.jpg,1
187_190+28.jpg,1
114_175+7.jpg,2
001_021+19.jpg,2
DAR+49.jpg,1
190_194+83.jpg,1
223_187+6.jpg,0
060_098+1.jpg,2
002_187+6.jpg,2
045_078+44.jpg,2
016_139+36.jpg,2
056_101+22.jpg,2
184_187+6.jpg,1
054_086+94.jpg,2
071_106+8.jpg,2
047_066+23.jpg,2
135_172+72.jpg,1
034_071+40.jpg,2
037_078+45.jpg,0
067_165+37.jpg,2
122_156+75.jpg,1
170_SV-P+49.jpg,2
101_106+8.jpg,1
019_021+62.jpg,1
064_066+13.jpg,1
148_175+7.jpg,1
045_066+30.jpg,0
036_066+13.jpg,2
017_042+10.jpg,1
039_175+7.jpg,2
030_066+23.jpg,2
067_190+28.jpg,2
045_106+8.jpg,2
120_102+14.jpg,0
296_190+28.jpg,2
009_078+44.jpg,2
075_071+24.jpg,0
056_062+31.jpg,1
126_175+7.jpg,1
161_187+6-ball.jpg,1
129_158+91.jpg,1
007_078+45.jpg,2
LIG+43.jpg,1
086_175+7.jpg,2
040_108+34.jpg,2
092_108+34.jpg,2
052_066+29.jpg,2
028_071+24.jpg,2
014_190+28.jpg,0
132_190+28.jpg,0
182_190+28.jpg,1
019_071+24.jpg,2
092_165+37.jpg,2
094_100+5.jpg,1
035_038+35.jpg,1
006_073+42.jpg,2
009_066+30.jpg,2
086_098+1.jpg,2
066_064+9.jpg,0
050_102+14.jpg,2
189_165+37.jpg,0
146_187+6.jpg,1
011_139+36.jpg,2
064_165+37.jpg,2
090_098+1.jpg,1
099_101+22.jpg,1
093_098+1.jpg,1
027_102+14.jpg,2
MET+10.jpg,1
085_063+2.jpg,0
006_022+27.jpg,2
031_086+94.jpg,0
007_020+3.jpg,2
053_071+25.jpg,2
076_187+6-ball.jpg,0
123_108+34.jpg,0
077_102+14.jpg,2
080_190+28.jpg,2
053_086+95.jpg,2
032_139+36.jpg,2
020_165+37.jpg,2
015_165+37.jpg,2
PSY+48.jpg,1
344_190+28.jpg,0
083_064+9.jpg,0
090_187+6-ball.jpg,2
052_086+95.jpg,2
077_175+7.jpg,2
037_086+94.jpg,0
076_064+21.jpg,2
043_101+22.jpg,2
034_SV-P+49.jpg,2
202_187+6.jpg,0
013_071+39.jpg,2
031_071+40.jpg,2
031_086+95.jpg,2
069_078+44.jpg,1
015_187+6.jpg,2
108_187+6.jpg,2
089_066+23.jpg,0
052_063+2.jpg,0
008_078+45.jpg,0
052_139+36.jpg,2
042_062+31.jpg,2
232_187+6.jpg,1
063_086+95.jpg,2
087_063+2.jpg,0
060_073+42.jpg,2
179_187+6.jpg,1
023_106+8.jpg,0
168_154+80.jpg,0
032_038+35.jpg,1
144_175+7.jpg,1
283_190+28.jpg,2
082_064+21.jpg,0
065_101+22.jpg,0
011_021+41.jpg,1
122_100+5.jpg,1
042_042+10.jpg,1
044_102+14.jpg,2
096_100+5.jpg,1
045_108+34.jpg,2
039_066+13.jpg,2
052_190+28.jpg,2
113_187+6-ball.jpg,2
002_187+6-ball.jpg,2
087_175+7.jpg,2
006_063+2.jpg,2
078_100+5.jpg,2
043_071+25.jpg,2
024_071+25.jpg,2
162_187+6-ball.jpg,1
081_086+95.jpg,1
088_071+25.jpg,0
014_020+3.jpg,1
054_063+2.jpg,2
014_021+19.jpg,1
127_187+6-ball.jpg,2
039_108+34.jpg,2
008_086+95.jpg,2
020_021+41.jpg,1
009_021+4.jpg,0
064_102+14.jpg,2
070_071+39.jpg,1
092_063+2.jpg,1
002_073+42.jpg,2
059_062+31.jpg,1
078_066+30.jpg,2
005_042+10.jpg,0
036_063+2.jpg,2
006_066+29.jpg,2
015_102+14.jpg,2
035_071+39.jpg,0
072_066+30.jpg,0
014_064+9.jpg,2
171_165+37.jpg,0
011_023+47.jpg,2
134_157+79.jpg,1
075_086+95.jpg,0
086_062+31.jpg,0
015_020+33.jpg,1
220_187+6.jpg,0
067_071+39.jpg,1
052_071+39.jpg,2
084_100+5.jpg,2
021_021+17.jpg,1
076_066+30.jpg,0
126_106+8.jpg,0
091_071+24.jpg,0
312_190+28.jpg,2
013_175+7.jpg,2
118_100+5.jpg,0
040_063+2.jpg,2
057_078+44.jpg,2
056_139+36.jpg,2
100_102+14.jpg,1
078_066+23.jpg,0
081_102+14.jpg,2
034_042+10.jpg,1
035_106+8.jpg,2
325_190+28.jpg,0
223_190+28.jpg,2
156_175+7.jpg,1
253_190+28.jpg,2
005_071+25.jpg,2
004_165+37.jpg,2
222_187+6.jpg,0
001_071+25.jpg,2
072_062+31.jpg,2
064_086+95.jpg,2
130_190+28.jpg,2
098_100+5.jpg,1
049_066+23.jpg,2
137_187+6.jpg,1
018_190+28.jpg,2
073_078+44.jpg,1
037_SV-P+49.jpg,2
309_190+28.jpg,2
057_067+71.jpg,1
170_165+37.jpg,0
049_SV-P+49.jpg,1
073_175+7.jpg,2
143_175+7.jpg,1
002_062+31.jpg,2
157_187+6-ball.jpg,1
244_190+28.jpg,2
082_098+1.jpg,2
050_175+7.jpg,2
169_165+37.jpg,2
154_175+7.jpg,1
044_063+2.jpg,0
141_175+7.jpg,1
201_190+28.jpg,2
019_108+34.jpg,2
030_066+29.jpg,2
130_101+22.jpg,0
155_165+37.jpg,1
017_023+47.jpg,1
081_101+22.jpg,0
142_165+37.jpg,2
021_028+65.jpg,1
089_071+25.jpg,0
015_023+48.jpg,1
174_187+6-ball.jpg,1
013_020+61.jpg,1
197_187+6.jpg,2
118_108+34.jpg,2
057_064+9.jpg,1
056_078+45.jpg,2
019_023+48.jpg,1
079_101+22.jpg,2
010_021+19.jpg,1
146_176+90.jpg,1
073_165+37.jpg,2
PSY+20.jpg,1
MET+60.jpg,1
089_102+14.jpg,1
072_071+24.jpg,2
050_071+40.jpg,2
019_020+32.jpg,1
034_071+39.jpg,2
LIG+10.jpg,1
031_139+36.jpg,2
084_187+6-ball.jpg,2
080_071+25.jpg,0
009_071+39.jpg,2
065_070+73.jpg,1
090_066+29.jpg,0
031_102+14.jpg,2
002_071+40.jpg,2
018_086+94.jpg,2
086_108+34.jpg,2
026_187+6.jpg,0
016_078+44.jpg,2
064_100+5.jpg,2
085_187+6-ball.jpg,0
013_187+6.jpg,2
068_106+8.jpg,2
079_165+37.jpg,2
114_106+8.jpg,0
013_021+4.jpg,1
057_078+45.jpg,2
080_086+95.jpg,1
195_190+28.jpg,2
032_175+7.jpg,2
050_086+94.jpg,2
017_139+36.jpg,2
090_066+30.jpg,2
035_098+1.jpg,2
034_175+7.jpg,2
060_190+28.jpg,2
016_073+42.jpg,2
026_139+36.jpg,2
098_102+14.jpg,1
108_SV-P+49.jpg,2
162_175+7.jpg,1
059_106+8.jpg,2
129_172+72.jpg,1
066_071+24.jpg,1
107_187+6.jpg,2
036_071+40.jpg,2
067_102+14.jpg,2
136_175+7.jpg,1
001_066+13.jpg,2
121_187+6-ball.jpg,2
044_098+1.jpg,2
085_165+37.jpg,2
088_066+30.jpg,0
016_063+2.jpg,2
085_071+25.jpg,0
064_063+2.jpg,2
040_SV-P+49.jpg,2
062_100+5.jpg,2
115_100+5.jpg,2
167_187+6.jpg,1
044_066+23.jpg,2
003_064+9.jpg,2
066_066+13.jpg,1
011_071+25.jpg,2
107_100+5.jpg,0
101_100+5.jpg,2
130_159+69.jpg,1
002_071+39.jpg,2
032_190+28.jpg,0
094_064+9.jpg,1
019_020+61.jpg,1
026_SV-P+49.jpg,2
001_019+15.jpg,2
MET+68.jpg,1
037_106+8.jpg,2
037_071+40.jpg,2
018_066+29.jpg,2
067_071+25.jpg,1
170_187+6.jpg,1
052_073+42.jpg,2
066_073+42.jpg,1
006_066+13.jpg,2
037_165+37.jpg,2
050_066+13.jpg,1
109_190+28.jpg,2
167_190+28.jpg,1
018_078+45.jpg,2
042_187+6.jpg,2
029_038+35.jpg,1
030_078+44.jpg,2
079_108+34.jpg,2
022_042+10.jpg,1
057_066+30.jpg,0
090_071+25.jpg,0
008_063+2.jpg,2
008_106+8.jpg,2
083_066+23.jpg,0
079_071+25.jpg,0
024_064+21.jpg,2
134_187+6.jpg,0
071_086+94.jpg,2
016_175+7.jpg,0
170_154+80.jpg,0
007_021+4.jpg,0
029_190+28.jpg,2
023_024+56.jpg,1
058_165+37.jpg,2
027_100+5.jpg,2
010_066+30.jpg,2
017_071+39.jpg,2
272_190+28.jpg,2
065_106+8.jpg,2
154_187+6-ball.jpg,1
082_101+22.jpg,2
058_071+24.jpg,2
044_066+13.jpg,2
013_020+33.jpg,1
094_106+8.jpg,1
038_078+45.jpg,2
003_106+8.jpg,0
068_190+28.jpg,2
083_108+34.jpg,2
063_071+24.jpg,1
021_066+30.jpg,2
053_071+40.jpg,2
077_190+28.jpg,2
212_187+6.jpg,0
079_086+95.jpg,1
193_165+37.jpg,0
130_165+37.jpg,2
097_165+37.jpg,2
090_106+8.jpg,2
047_187+6.jpg,2
040_102+14.jpg,2
111_165+37.jpg,2
050_071+25.jpg,2
138_165+37.jpg,2
058_106+8.jpg,2
128_101+22.jpg,0
048_071+24.jpg,2
105_106+8.jpg,1
012_018+16.jpg,1
026_062+31.jpg,2
085_066+29.jpg,0
049_066+29.jpg,2
040_100+5.jpg,2
043_102+14.jpg,2
018_021+41.jpg,1
033_098+1.jpg,2
053_078+44.jpg,2
046_139+36.jpg,0
PSY+43.jpg,1
022_023+47.jpg,1
013_022+18.jpg,1
011_022+26.jpg,1
056_SV-P+49.jpg,2
039_086+94.jpg,2
083_187+6.jpg,2
043_066+30.jpg,2
055_063+2.jpg,2
031_190+28.jpg,2
023_071+40.jpg,2
048_139+36.jpg,0
070_102+14.jpg,2
006_190+28.jpg,2
140_169+87.jpg,1
010_022+18.jpg,1
097_108+34.jpg,2
004_021+46.jpg,2
024_078+44.jpg,2
FIR+68.jpg,1
128_108+34.jpg,0
089_100+64.jpg,1
186_165+37.jpg,0
025_063+2.jpg,2
062_064+21.jpg,1
059_066+13.jpg,1
313_190+28.jpg,2
079_098+1.jpg,0
022_086+95.jpg,2
064_078+44.jpg,2
007_071+39.jpg,2
150_165+37.jpg,2
055_071+40.jpg,2
063_101+22.jpg,2
070_078+45.jpg,1
032_078+45.jpg,2
214_187+6.jpg,0
094_064+21.jpg,1
021_071+39.jpg,2
055_165+37.jpg,2
021_021+53.jpg,1
021_021+41.jpg,1
029_101+22.jpg,2
100_101+22.jpg,1
136_106+8.jpg,0
045_071+39.jpg,2
140_165+37.jpg,2
072_101+22.jpg,2
066_064+21.jpg,0
001_187+6-ball.jpg,0
041_071+39.jpg,2
002_165+37.jpg,2
019_187+6.jpg,0
102_135+77.jpg,1
008_187+6-ball.jpg,0
082_086+94.jpg,1
048_190+28.jpg,2
029_042+10.jpg,1
078_098+1.jpg,2
091_064+9.jpg,0
011_021+53.jpg,1
094_175+7.jpg,0
014_022+54.jpg,1
013_021+41.jpg,1
036_086+94.jpg,2
035_042+10.jpg,1
090_063+2.jpg,0
059_098+1.jpg,2
008_021+4.jpg,2
011_100+5.jpg,2
004_022+27.jpg,2
311_190+28.jpg,2
018_063+2.jpg,2
144_190+28.jpg,2
138_158+92.jpg,1
017_022+54.jpg,1
034_102+14.jpg,2
116_175+7.jpg,2
019_021+4.jpg,1
023_071+24.jpg,2
187_165+37.jpg,0
022_028+65.jpg,1
021_086+94.jpg,2
044_187+6.jpg,2
018_SV-P+49.jpg,2
062_106+8.jpg,2
177_190+28.jpg,1
066_165+37.jpg,2
015_021+4.jpg,1
081_106+8.jpg,0
055_139+36.jpg,2
009_020+32.jpg,1
081_190+28.jpg,2
002_139+36.jpg,2
217_190+28.jpg,2
002_108+34.jpg,2
141_190+28.jpg,0
014_106+8.jpg,2
005_139+36.jpg,2
FIR+10.jpg,1
095_102+14.jpg,1
035_066+23.jpg,2
264_190+28.jpg,2
007_042+10.jpg,1
070_063+2.jpg,0
082_108+34.jpg,2
015_078+45.jpg,2
064_066+23.jpg,1
013_071+40.jpg,2
019_071+25.jpg,2
096_098+1.jpg,1
139_176+90.jpg,1
040_066+30.jpg,0
019_066+30.jpg,2
012_071+25.jpg,2
107_139+36.jpg,2
256_190+28.jpg,2
173_175+7.jpg,1
039_071+40.jpg,2
108_108+34.jpg,1
013_066+29.jpg,2
099_102+14.jpg,1
005_102+14.jpg,2
030_187+6.jpg,2
058_062+31.jpg,1
088_071+24.jpg,0
WAT+10.jpg,1
056_066+13.jpg,1
036_101+22.jpg,0
060_086+94.jpg,2
055_086+95.jpg,2
112_139+36.jpg,1
025_064+9.jpg,2
074_062+31.jpg,0
010_071+25.jpg,2
251_190+28.jpg,2
139_153+81.jpg,1
077_108+34.jpg,2
269_190+28.jpg,2
061_062+31.jpg,1
044_175+7.jpg,2
092_066+29.jpg,0
026_078+44.jpg,2
019_023+47.jpg,1
001_106+8.jpg,2
012_062+31.jpg,2
110_102+14.jpg,2
150_157+79.jpg,1
063_098+1.jpg,0
051_102+14.jpg,2
080_187+6-ball.jpg,0
103_175+7.jpg,2
024_100+5.jpg,2
013_098+1.jpg,2
111_106+8.jpg,0
024_078+45.jpg,2
022_100+5.jpg,2
069_175+7.jpg,2
FIG+60.jpg,1
016_020+3.jpg,1
064_175+7.jpg,2
124_102+14.jpg,0
012_190+28.jpg,2
205_190+28.jpg,2
125_187+6.jpg,2
154_157+79.jpg,1
136_190+28.jpg,2
027_098+1.jpg,2
043_190+28.jpg,0
063_086+94.jpg,2
137_108+34.jpg,0
029_165+37.jpg,2
011_020+33.jpg,1
115_187+6-ball.jpg,2
024_086+94.jpg,2
040_062+31.jpg,2
276_190+28.jpg,2
079_190+28.jpg,2
027_066+29.jpg,2
050_108+34.jpg,2
019_SV-P+49.jpg,2
055_071+24.jpg,2
003_139+36.jpg,2
035_102+14.jpg,2
080_098+1.jpg,2
304_190+28.jpg,2
140_172+72.jpg,1
004_062+31.jpg,2
107_102+14.jpg,2
013_139+36.jpg,2
350_190+28.jpg,0
016_030+66.jpg,1
064_187+6-ball.jpg,0
076_086+94.jpg,2
068_187+6.jpg,2
189_187+6.jpg,0
284_190+28.jpg,2
029_SV-P+49.jpg,2
114_101+22.jpg,0
340_190+28.jpg,0
020_022+26.jpg,1
062_071+25.jpg,1
045_165+37.jpg,2
FIR+84.jpg,1
177_SV-P+49.jpg,2
058_063+2.jpg,1
037_098+1.jpg,2
045_071+40.jpg,2
101_190+28.jpg,2
045_062+31.jpg,2
188_187+6.jpg,0
161_187+6.jpg,1
087_190+28.jpg,2
092_139+36.jpg,2
068_071+25.jpg,1
074_066+30.jpg,0
075_190+28.jpg,0
010_071+24.jpg,2
086_063+2.jpg,0
229_SV-P+49.jpg,1
052_106+8.jpg,2
051_071+25.jpg,1
089_187+6-ball.jpg,2
144_168+84.jpg,1
078_139+36.jpg,2
047_063+2.jpg,2
076_139+36.jpg,2
127_156+75.jpg,1
030_064+9.jpg,2
147_176+90.jpg,1
131_165+37.jpg,2
126_100+5.jpg,0
138_106+8.jpg,2
005_071+40.jpg,2
019_064+21.jpg,2
121_139+36.jpg,1
056_086+94.jpg,2
071_071+25.jpg,1
025_062+31.jpg,2
006_062+31.jpg,0
072_064+21.jpg,2
215_190+28.jpg,2
049_066+13.jpg,1
042_066+23.jpg,2
014_064+21.jpg,2
092_106+8.jpg,2
046_066+30.jpg,0
004_101+22.jpg,2
047_071+25.jpg,2
053_108+34.jpg,2
027_042+10.jpg,1
119_190+28.jpg,2
058_101+22.jpg,2
059_071+40.jpg,2
071_187+6.jpg,2
034_190+28.jpg,2
033_064+21.jpg,2
016_021+19.jpg,1
228_187+6.jpg,0
065_187+6.jpg,2
049_187+6.jpg,0
048_187+6-ball.jpg,0
073_078+45.jpg,1
030_190+28.jpg,2
FIG+43.jpg,1
033_175+7.jpg,2
047_078+44.jpg,2
014_024+56.jpg,1
250_190+28.jpg,2
097_100+64.jpg,1
142_157+93.jpg,1
085_139+36.jpg,0
062_064+9.jpg,1
082_066+30.jpg,0
029_098+1.jpg,2
140_SV-P+49.jpg,1
270_190+28.jpg,2
029_066+29.jpg,2
053_100+5.jpg,2
192_SV-P+49.jpg,2
137_106+8.jpg,1
LIG+36.jpg,1
036_066+30.jpg,2
130_187+6-ball.jpg,2
075_064+9.jpg,2
111_SV-P+49.jpg,2
032_078+44.jpg,2
037_102+14.jpg,2
044_062+31.jpg,2
037_066+23.jpg,2
148_165+37.jpg,2
